NAME,Experimental RT,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
LINOLEIC ACID,1.263,CCCCC/C=C\C\C=C/CCCCCCCC(O)=O,10.31856541,10.31856541,0.323902325,-0.670664658,0.318261613,11.65,280.452,248.196,280.2402303,116,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.8,1.35,1.95,16.36513192,10.09106508,1.95186054,-1.975754283,2.075463851,-1.928405864,5.660176444,-0.136652939,2.425549658,3.173765883,266.5917875,14.89105877,13.15014434,13.15014434,9.77005561,8.288050943,8.288050943,5.374473849,5.374473849,3.341276041,3.341276041,2.087652976,2.087652976,-1.05,22676.46375,18.95,16.00571031,16.95,124.5198168,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,63.33192574,38.52492974,6.420821623,0,9.901064579,5.969305288,0,0,0,83.97359667,0,24.30408043,0,0,0,0,0,0,11.07583268,4.794537184,0,83.97359667,24.30408043,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,25.68328649,44.94575136,0,0,31.22781763,5.106527395,0,0,10.31856541,8.502679947,0,-0.670664658,0,22.28135035,2.234735619,0,0.722222222,20,1,2,0,0,0,0,0,0,1,1,2,14,0,0,0,0,5.8845,86.9938,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
PALMITIC ACID,1.27,CCCCCCCCCCCCCCCC(O)=O,10.30065142,10.30065142,0.345,-0.654562036,0.413489783,10.72222222,256.43,224.174,256.2402303,108,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.666666667,1,1.333333333,16.36512998,10.04473192,1.963312707,-2.01997952,2.122507226,-1.929455998,5.660158458,-0.136652747,2.34461019,2.922965609,177.9357738,13.47684521,12.25495682,12.25495682,8.77005561,7.988391115,7.988391115,5.38637923,5.38637923,3.494195557,3.494195557,2.293992678,2.293992678,-0.53,8372.602988,17.47,14.53071645,15.47,113.1691386,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,83.97359667,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,96.81523992,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,96.81523992,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,70.62903785,0,0,6.9237372,5.106527395,0,0,10.30065142,8.490622453,0,-0.654562036,0,17.26957448,2.260380357,0,0.9375,18,1,2,0,0,0,0,0,0,1,1,2,14,0,0,0,0,5.5523,77.9478,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
PENTADECYLIC ACID,1.282,CCCCCCCCCCCCCCC(O)=O,10.28139725,10.28139725,0.344671202,-0.655482175,0.452733811,10.64705882,242.403,212.163,242.2245802,102,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.705882353,1.058823529,1.411764706,16.36512873,10.04885127,1.962037052,-2.015991625,2.117531899,-1.929434631,5.660155853,-0.136652524,2.300533223,2.91413138,166.3047549,12.76973842,11.54785004,11.54785004,8.27005561,7.488391115,7.488391115,5.03282584,5.03282584,3.244195557,3.244195557,2.117215983,2.117215983,-0.53,5077.276824,16.47,13.53464124,15.47,106.8041965,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,77.55277505,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,90.3944183,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,90.3944183,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,64.20821623,0,0,6.9237372,5.106527395,0,0,10.28139725,8.474828498,0,-0.655482175,0,15.81159994,2.254323151,0,0.933333333,17,1,2,0,0,0,0,0,0,1,1,2,13,0,0,0,0,5.1622,73.3308,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
MYRISTIC ACID,1.29,CCCCCCCCCCCCCC(O)=O,10.25964378,10.25964378,0.344263642,-0.656551714,0.488350504,10.5625,228.376,200.152,228.2089301,96,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.75,1.125,1.5,16.36512748,10.05379892,1.960598042,-2.011218506,2.111725393,-1.929394031,5.660153252,-0.136652296,2.253285965,2.904707558,154.8143311,12.06263164,10.84074326,10.84074326,7.77005561,6.988391115,6.988391115,4.679272449,4.679272449,2.994195557,2.994195557,1.940439288,1.940439288,-0.53,3073.482057,15.47,12.5391085,13.47,100.4392544,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,71.13195343,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,83.97359667,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,83.97359667,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,57.78739461,0,0,6.9237372,5.106527395,0,0,10.25964378,8.456981276,0,-0.656551714,0,14.35944574,2.247147579,0,0.928571429,16,1,2,0,0,0,0,0,0,1,1,2,12,0,0,0,0,4.7721,68.7138,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
3-AMINO-9-ETHYLCARBAZOLE,1.295,CCn1c2ccccc2c3cc(N)ccc13,5.856356765,5.856356765,0.825468632,0.825468632,0.613054777,11.3125,210.28,196.168,210.1156984,80,0,0.049227985,-0.398709091,0.398709091,0.049227985,1,1.75,2.5625,14.96343252,10.13749122,2.077375734,-2.017799326,2.294668044,-1.923313233,6.084400088,0.827043626,2.623952927,2.58588542,664.8577367,11.12095586,9.27312253,9.27312253,7.80886175,5.574607418,5.574607418,4.037994436,4.037994436,3.112650047,3.112650047,2.411981293,2.411981293,-1.96,8622.309319,9.279264681,3.270857611,1.129783087,94.28363902,10.30076712,0,0,0,0,0,0,0,0,0,18.19910121,31.18920547,34.03799254,0,0,27.49323614,0,4.567099648,0,13.46849361,5.733667477,42.46456948,0,0,5.733667477,5.687386275,0,0,4.567099648,6.544756406,0,6.9237372,42.46456948,0,21.80584986,0,30.95,0,0,0,0,0,12.23214268,21.80584986,0,6.066367068,47.88903926,5.733667477,2.323518519,0,0,2.531574074,9.226732804,0,14.60253118,0,3.148976757,0,0.142857143,16,2,2,0,0,0,2,1,3,2,1,2,1,0,0,0,3,3.3966,69.5304,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Retinoic acid,1.3,CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C(O)=O)C(C)(C)CCC1,10.53400527,10.53400527,0.259688494,-0.912324396,0.529573196,20.22727273,300.442,272.218,300.2089301,120,0,0.328068806,-0.478066745,0.478066745,0.328068806,1.181818182,1.863636364,2.454545455,16.36458362,9.724054694,2.257656427,-2.324857592,2.402617269,-2.185143882,5.806621675,-0.130975715,2.358573948,2.791584958,566.5146644,16.75071238,14.44088384,14.44088384,10.22005124,7.866888532,7.866888532,6.761167951,6.761167951,4.124738346,4.124738346,2.875233638,2.875233638,-1.83,40499.07326,18.21957858,7.975506504,5.884978727,134.1750607,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,55.37378399,56.594876,6.076020107,0,9.901064579,5.969305288,0,0,5.414990469,53.88115087,0,58.74853876,0,0,0,0,0,0,11.07583268,4.794537184,5.414990469,53.88115087,58.74853876,0,0,0,37.3,5.969305288,4.794537184,0,5.414990469,0,11.14620906,36.48469404,12.99975731,12.15204021,39.84698901,5.106527395,0,0,10.53400527,8.652828444,5.094925468,-0.912324396,0,15.01208929,10.70180926,0,0.45,22,1,2,1,0,1,0,0,0,1,1,2,5,0,0,0,1,5.6026,93.7618,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Isovalerylglycine methyl ester,1.327,COC(=O)CNC(=O)CC(C)C,10.95495748,10.95495748,0.03962963,-0.423975813,0.62283558,9.666666667,173.212,158.092,173.1051933,70,0,0.32462946,-0.467698129,0.467698129,0.32462946,1.416666667,2,2.416666667,16.52395269,10.12547008,2.058096971,-2.045942391,1.968979974,-2.3021147,5.813305873,-0.14075084,1.986228545,3.50529144,165.685908,9.560477932,7.716308703,7.716308703,5.55774931,3.894229727,3.894229727,2.950833334,2.950833334,1.251209296,1.251209296,0.685881555,0.685881555,-1.06,317.7965672,10.94,5.572534532,5.704344619,72.28029744,10.05365156,6.544756406,0,5.907179729,0,5.969305288,9.589074368,0,0,0,13.8474744,5.917906046,6.420821623,7.109797541,14.32593732,11.87648502,0,5.316788604,5.917906046,20.26829602,13.65455395,0,0,0,5.316788604,0,0,0,25.53103896,14.32593732,5.917906046,20.26829602,0,0,0,0,55.4,5.969305288,9.589074368,0,12.45193614,12.33872767,0,7.109797541,0,13.8474744,10.05365156,0,4.35192602,0,21.52004819,2.451203704,0,-0.231339758,0,0.441462585,3.844739701,1.288626228,0.75,12,1,4,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0.3217,44.4807,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBIQUINOL,1.33,COc1c(O)c(C)c(C\C=C(C)\CCC=C(C)C)c(O)c1OC,10.41289142,10.41289142,0.007170531,0.007170531,0.566524684,11.30434783,320.429,292.205,320.1987594,128,0,0.206822932,-0.503962806,0.503962806,0.206822932,0.956521739,1.52173913,2.043478261,16.51841172,9.992047913,2.218889627,-2.167481558,2.479272229,-1.980615678,5.655985642,0.313706939,2.496076212,3.050270318,608.5310071,17.56854962,14.98694465,14.98694465,10.82780492,7.772912098,7.772912098,5.942014077,5.942014077,3.884255647,3.884255647,2.438325047,2.438325047,-2.1,80655.71063,18.94784689,8.51100801,4.682808587,138.6120025,19.6867807,0,11.49902367,11.49902367,0,0,0,0,0,0,23.29824927,46.95741367,11.12690298,14.21959508,19.6867807,0,0,0,0,46.95741367,14.21959508,34.42515226,0,22.99804733,9.473725908,0,22.99804733,0,24.43264987,6.420821623,6.9237372,44.73975783,23.29824927,0,0,0,58.92,0,10.21305479,0,22.99804733,17.54772461,12.84164325,25.36580414,6.9237372,0,32.92325181,9.473725908,10.30599665,0,0,20.65083159,3.821193796,0.358746794,0,6.803426825,8.018091833,2.87504584,0.473684211,23,2,4,0,0,0,1,0,1,4,2,4,7,0,0,0,1,4.65862,93.7386,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pregnenolone sulfate,1.346,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[S](O)(=O)=O,12.21206414,12.21206414,0.09487552,-4.398051443,0.566750933,46.81481481,396.549,364.293,396.1970451,152,0,0.397128704,-0.299693706,0.397128704,0.299693706,1.148148148,1.888888889,2.555555556,32.25181441,9.47014165,2.589741321,-2.575523411,2.658980778,-2.506643628,7.804605312,-0.127022515,2.910207427,1.582034248,771.4414719,19.6125197,16.60941091,17.42590749,12.54429586,10.40084114,11.76598951,9.933216526,10.9811285,8.807117092,9.322483756,7.549402097,8.057606869,-0.72,1003972.089,19.59013169,6.393518285,3.118731753,162.4378729,0,5.783244946,0,0,0,10.39900058,9.347287058,4.183085433,8.417796984,0,25.49659904,86.87400926,5.917906046,6.103966388,21.94816947,16.18224553,0,0,34.50160512,78.24175097,0,11.64912464,0,0,0,0,0,0,24.85775819,19.3766232,34.50160512,72.13778458,11.64912464,0,0,0,80.67,16.50296697,13.21233417,0,16.74788698,36.37860633,38.52492974,5.57310453,6.9237372,0,19.92349451,8.735835306,36.10482019,0,12.21206414,0,1.560940273,2.431045819,0,9.541738337,6.464109359,-4.398051443,0.857142857,27,1,5,4,0,4,0,0,0,4,1,6,3,3,0,3,4,4.3424,102.2956,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phosphocholine,1.348,C[N+](C)(C)CCO[P](O)(O)=O,10.18237245,10.18237245,0.077160494,-4.261766975,0.468802658,13.54545455,184.152,169.032,184.073321,68,0,0.469289103,-0.328990858,0.469289103,0.328990858,1.363636364,1.818181818,2.090909091,31.20446074,10.53875721,2.154245332,-2.228531427,2.347626316,-2.368809765,7.458263341,-0.869964435,1.553673985,3.519310804,158.3555778,9.121320344,7.019564525,7.913991716,4.707106781,3.211692059,4.741988802,3.337731423,4.577084214,1.021569261,1.540492809,0.433603566,0.753088139,0.07,100.988809,11.07,3.647686787,10.07,66.42044805,14.26985406,13.15163837,0,0,0,7.822697123,4.523747162,4.565048285,0,0,0,0,0,21.14301595,23.35864951,7.822697123,0,0,0,0,34.29465432,0,0,0,0,0,0,7.822697123,48.56450838,9.088795447,0,0,0,0,0,0,66.76,7.822697123,4.565048285,0,6.606881965,11.02778726,0,0,0,21.14301595,4.523747162,9.786823206,15.06376134,0,16.59285147,0,0,0,0,0,0.651674383,1.497268361,1,11,2,5,0,0,0,0,0,0,2,2,6,4,0,0,0,0,-0.1981,40.8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4-Hydroxybenzaldehyde,1.365,Oc1ccc(C=O)cc1,10.0361489,10.0361489,0.181111111,0.181111111,0.568137403,8.888888889,122.123,116.075,122.0367794,46,0,0.149552579,-0.507966219,0.507966219,0.149552579,1.222222222,1.777777778,2.222222222,16.25467143,10.21947074,1.864261498,-1.881248889,2.065017561,-1.742529864,5.742491118,0.11183426,1.900372628,3.009781948,200.6610651,6.690234444,4.742213232,4.742213232,4.325698503,2.569351398,2.569351398,1.709383353,1.709383353,1.029170898,1.029170898,0.552889265,0.552889265,-1.31,129.2253387,5.820039012,2.306763636,1.287705032,52.75210109,5.106527395,12.03567236,0,0,0,0,4.794537184,0,0,0,0,24.26546827,5.563451492,0,9.901064579,6.286160523,0,0,0,0,0,29.82891977,0,5.749511833,0,0,5.749511833,0,11.39268792,0,0,10.35798868,24.26546827,0,0,0,37.3,0,4.794537184,0,5.749511833,5.563451492,6.286160523,12.13273414,12.13273414,0,0,5.106527395,0,0,10.0361489,8.736258503,0.576666667,0.181111111,6.067592593,0.735555556,0,0,0,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.2047,33.4943,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymol,1.37,CC(C)c1ccc(C)cc1O,9.461759259,9.461759259,0.398703704,0.398703704,0.652274036,10.54545455,150.221,136.109,150.1044651,60,0,0.118789021,-0.507654836,0.507654836,0.118789021,1.272727273,1.909090909,2.363636364,16.25541837,10.00823837,2.033939892,-2.072458289,2.250025722,-1.87272444,5.371051284,0.464180383,1.853730746,3.092719758,251.0497318,8.43072142,7.256614672,7.256614672,5.109060905,3.905016342,3.905016342,3.216970587,3.216970587,1.807947409,1.807947409,1.141920396,1.141920396,-0.98,252.1073814,8.119800399,2.951611861,1.732031309,67.68540533,5.106527395,5.749511833,0,0,0,0,0,0,0,0,25.98020854,30.0349133,0,0,5.106527395,0,0,0,0,26.68911765,0,29.32600419,0,5.749511833,0,0,5.749511833,0,5.106527395,0,6.9237372,30.89228343,18.19910121,0,0,0,20.23,0,5.106527395,0,0,11.66741788,11.12690298,0,6.066367068,19.05647134,13.8474744,0,0,0,0,9.461759259,2.127314815,0.81537037,5.805277778,0,6.123611111,0,0.4,11,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2.82402,46.9328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPRYLIC ACID,1.374,CCCCCCCC(O)=O,10.03199413,10.03199413,0.337018141,-0.669908825,0.581155704,9.7,144.214,128.086,144.1150298,60,0,0.302839557,-0.48123039,0.48123039,0.302839557,1.2,1.8,2.3,16.36511997,10.12424329,1.942098502,-1.947288419,2.036136763,-1.926893215,5.660135891,-0.136650453,1.870988955,2.838589122,89.25838097,7.819990956,6.598102573,6.598102573,4.77005561,3.988391115,3.988391115,2.557952106,2.557952106,1.494195557,1.494195557,0.879779116,0.879779116,-0.53,142.1951606,9.47,6.588063754,7.47,62.24960168,5.106527395,0,0,0,0,5.969305288,4.794537184,0,0,0,32.60702369,6.420821623,6.420821623,0,9.901064579,5.969305288,0,0,0,45.44866694,0,0,0,0,0,0,0,0,11.07583268,4.794537184,0,45.44866694,0,0,0,0,37.3,5.969305288,4.794537184,0,0,6.420821623,12.84164325,19.26246487,0,0,6.9237372,5.106527395,0,0,10.03199413,8.270004173,0,-0.669908825,0,5.884581444,2.149995748,0,0.875,10,1,2,0,0,0,0,0,0,1,1,2,6,0,0,0,0,2.4315,41.0118,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Meclofenamic acid,1.38,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,11.14278738,11.14278738,0.163092089,-1.011113001,0.859404484,10.26315789,296.153,285.065,295.016684,98,0,0.337309756,-0.47758334,0.47758334,0.337309756,1.157894737,1.842105263,2.526315789,35.49683579,10.13141072,2.130037675,-2.134342818,2.353362353,-2.028135753,6.393631472,0.069775906,2.393077353,2.479225752,641.3382453,13.99119935,10.07549245,11.58735034,9.002907755,5.543729288,6.299658234,4.029002249,4.814166849,2.701337165,3.503380978,1.684532954,2.149669404,-1.71,18508.06025,13.7154402,5.510041666,2.829114807,120.330532,10.423316,0,0,0,0,5.969305288,0,4.794537184,0,0,41.40098099,30.6862899,0,26.98349067,9.901064579,40.54595762,0,0,0,6.9237372,5.316788604,57.57037202,0,0,5.316788604,11.37477255,0,23.20187978,11.07583268,0,6.9237372,15.92144017,36.39820241,10.04526663,0,0,49.33,5.969305288,4.794537184,0,5.563451492,21.42003918,5.563451492,6.066367068,30.33183534,6.9237372,5.316788604,28.30840718,0,12.27488662,11.14278738,13.03731088,1.985134795,-1.011113001,10.10577239,0,1.85410982,0,0.071428571,19,2,3,0,0,0,2,0,2,2,2,5,3,0,0,0,2,4.74362,77.883,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melatonin,1.391,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,10.79733655,10.79733655,0.002242431,0.002242431,0.844934953,10.47058824,232.283,216.155,232.1211778,90,0,0.21638289,-0.496742968,0.496742968,0.21638289,1.470588235,2.294117647,3,16.46529525,10.10929586,2.045352981,-2.025091231,2.231373202,-2.217306072,5.843036555,-0.118425594,2.710754332,2.186875918,531.199026,12.25071238,10.04011122,10.04011122,8.2027086,5.588987503,5.588987503,3.958390698,3.958390698,2.742873394,2.742873394,1.864527647,1.864527647,-1.97,10013.5265,11.51349768,4.908146398,2.584298825,99.97186816,15.03763008,5.749511833,0,5.907179729,0,0,4.794537184,0,0,0,0,30.18337432,30.56826211,7.109797541,9.531400138,16.81010466,0,10.30076712,0,13.34455882,13.65455395,29.95939627,0,5.749511833,10.05365156,0,5.749511833,0,24.5457122,11.21535881,0,12.48718869,24.39594478,0,10.90292493,0,54.12,0,4.794537184,0,5.907179729,6.544756406,23.07325839,12.48718869,7.109797541,24.39594478,10.30076712,4.736862954,5.205741738,0,14.00667707,3.940897188,2.274328704,0.847499003,5.931978904,2.790347695,2.178323465,1.657539569,0.307692308,17,2,4,0,0,0,1,1,2,2,2,4,4,0,0,0,2,1.8551,67.2384,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
