Unnamed: 0,Environmental fate,qed,fr_quatN,Kappa1,fr_sulfonamd,fr_ether,fr_N_O,fr_morpholine,fr_pyridine,fr_hdrzine,fr_nitro_arom_nonortho,VSA_EState8,fr_priamide,fr_tetrazole,SMR_VSA4,BCUT2D_CHGLO
Melamine (Ref: CGA 235129),High,0.869228609,0,15.47829746,0,2,0,0,0,0,0,1.458559985,0,0,0.0,-2.113743989
Thiocyclam oxalate (Ref: SAN 1551),High,0.561602756,0,16.21634356,0,0,0,0,0,0,0,-0.598117284,0,0,11.83581209,-2.332268408
DDE (Ref: HSDB 1625),High,0.654266154,0,7.585485232,0,2,0,0,0,0,0,0.0,0,0,0.0,-2.014904713
DDD (Ref: ENT 4225),High,0.640033414,0,8.744806127,0,0,0,0,0,0,0,1.683101852,0,0,0.0,-2.19993742
Decamethrinic acid (Ref: AE F108565),High,0.781583796,0,17.37175983,0,0,0,0,0,0,0,7.609053069,0,0,0.0,-2.211437305
Ethyl 3-hydroxycarbamate,Not High,0.600350962,0,6.094932395,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.91543142
Pyrimidinol (Ref: GS-27550),High,0.491999925,0,7.526157113,0,0,0,0,0,0,0,1.581203704,0,0,0.0,-1.953810978
"3,6-dichlorosalicylic acid (Ref: NOA 414746)",Not High,0.781156573,0,14.79973716,0,0,0,0,0,0,0,-0.836492268,0,0,0.0,-2.182733634
Dimethylaminosulfanilide,High,0.911926555,0,17.24711595,0,2,0,0,1,0,0,0.0,1,0,5.733667477,-2.211407304
"2,4-dichlorophenol",Not High,0.767337603,0,10.92782101,1,0,0,0,1,0,0,0.0,0,0,5.138973738,-2.085612675
Diclofop (Ref: AE F021079),Not High,0.935845598,0,14.8213402,0,2,0,0,1,0,0,0.0,0,0,0.0,-2.125660168
Endosulfan sulfate,Not High,0.501116333,0,6.26,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.93291078
"2-amino-4,6-dimethoxypyrimidine (Ref: AE-F092944)",Not High,0.737705964,0,9.567108014,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.056125145
"(S)-5-methyl-5-phenylimidazolidine-2,4-dione (Ref: RPA 412636)",High,0.545102813,0,6.094932395,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.879998426
Fenamiphos sulfoxide,Not High,0.668447245,0,8.258425197,0,0,0,0,0,0,0,0.0,1,0,5.733667477,-1.988018284
4-hydroxyquinazoline,Not High,0.505700442,0,4.99,0,0,0,0,0,0,0,0.03125,0,0,0.0,-1.644622502
3-methyl-4-nitrophenol,Not High,0.381902004,0,6.11,0,0,0,0,0,0,0,0.0,0,0,5.733667477,-1.923931521
Fenthion sulfoxide (Ref: BAY S 2281),Not High,0.440549761,0,13.39688312,0,1,0,0,0,0,0,0.0,0,0,11.83581209,-2.34894229
"1-(4,6-dimethoxypyrimidin-2-yl)-1-(3-trifluoromethyl-2-pyridyl)urea",High,0.753125432,0,15.61567839,0,0,0,0,1,0,0,5.29387163,0,0,10.91031078,-2.210759622
3-trifluoromethyl-2-pyridylsulfonamide,High,0.755346318,0,13.97942256,0,0,0,0,1,0,0,5.432866811,0,0,10.91031078,-2.210694859
"4,6-dimethoxy-N-(3-(trifluoromethyl)pyridin-2-yl)pyrimidin-2-amine",High,0.627831462,0,7.022233446,0,0,0,0,1,0,0,0.0,0,0,0.0,-1.902548434
4-trifluoromethylnicotinic acid,High,0.68792302,0,21.90443126,0,3,0,0,0,0,0,-0.359699951,0,0,5.101407526,-2.338961283
Flufenacet sulphonic acid (Ref: AE 0841914),High,0.887440311,0,13.49480881,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.096075908
Flufenacet oxalate (Ref: AE 0841913),High,0.535107325,0,16.86,0,1,0,0,0,0,0,1.855214409,0,0,0.0,-2.198518732
"2,6-dichlorobenzamide (Ref: AE C653711)",High,0.40182717,0,3.459753321,0,0,0,0,0,0,0,1.553240741,0,0,0.0,-1.801716343
3-chloro-5-trifluoromethyl-pyridine-2-carboxylic acid (Ref: AE-C657188),High,0.408429929,0,6.001728699,0,0,0,0,0,0,0,1.913888889,0,0,4.992404733,-2.058928426
Acifluorfen (Ref: RH 5781),High,0.589767459,0,6.430336943,0,0,0,0,0,0,0,1.806759259,0,0,0.0,-1.952575668
Trifluoroethanoic acid,High,0.880497093,0,15.17841121,0,1,0,0,0,0,0,5.042798564,0,0,0.0,-2.289631047
3-trifluoromethylbenzoic acid (Ref: RE-54488),High,0.303792336,0,3.8,0,0,0,0,0,0,0,0.0,0,0,4.992404733,-1.392540967
Phthalimide,Not High,0.72784502,0,8.620407991,0,0,0,0,0,0,0,1.697592593,0,0,0.0,-1.975760908
Phthalic acid,Not High,0.858002818,0,12.70830601,0,1,0,0,0,0,0,3.695325019,0,0,0.0,-2.099145196
Phthalamic acid,High,0.502536938,0,9.497642419,0,0,0,0,0,0,0,5.443599773,0,0,0.0,-2.150275924
3-chloroallyl alcohol,High,0.562003824,0,8.704250707,0,0,0,0,0,0,0,5.55026644,0,0,0.0,-2.138017528
2-butanesulfonic acid,High,0.709742579,0,10.67936508,1,1,0,0,0,0,0,0.0,0,0,5.138973738,-2.038338811
Aminomethylphosphonic acid,High,0.620917208,0,7.297762662,1,0,0,0,0,0,0,0.0,0,0,0.0,-1.909600739
Heptachlor epoxide (Ref: ENT 25584),Not High,0.481518621,0,8.010908174,0,0,0,0,0,0,1,1.797677627,0,0,0.0,-1.946796752
"2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3,5,pyridinecarboxylic acid (Ref: CL 312622)",Not High,0.557704396,0,6.144688279,0,0,0,0,0,0,0,3.782407407,0,0,0.0,-1.987108573
"5-hydroxy-6-((4RS)-4-isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl)nicotinic acid (Ref: CL-354825)",High,0.582518852,0,6.71627907,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.9394822
6-chloronicotinic acid (Ref: IC-0),Not High,0.480075463,0,4.186112957,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.832534423
"Methyl-7-chloro-2,5-dihydro-2-(((trifluoromethoxy)phenyl)amino)carbonyl(indeno(1,3,4)oxadiazine-4a(3H)-carboxylate (Ref: IN JT333)",High,0.430441963,0,4.429489633,0,0,0,0,0,0,0,1.650462963,0,0,0.0,-2.111677584
(4-trifluoromethoxy)phenyl urea (Ref: IN MK638),Not High,0.551423024,0,6.006903553,0,0,0,0,0,0,0,3.787777778,0,0,0.0,-1.944599456
"N-(3,5-dichlorophenyl)3-isopropyl-2,4-dioxoimidazoline-1-carboxamide (Ref: RP-30228)",Not High,0.45102728,0,9.755689803,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.018351533
(2RS)-3-cyclopropyl-2-(2-(methylsulfonyl)-4-(trifluoromethyl)benzoyl)-3-oxopropanenitrile (Ref: RPA 202248),High,0.63249081,0,7.991112235,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.974452306
2-mesyl-4-trifloromethylbenzoic acid (Ref: RPA 203328),High,0.650883759,0,6.726144019,1,0,0,0,0,0,0,0.0,0,0,5.138973738,-1.859243624
Malathion monocarboxylic acid (Ref: MMCA),Not High,0.655817488,0,14.07,0,0,0,0,0,0,0,1.906259133,0,0,0.0,-2.15347343
Ethylenethiourea,High,0.821931175,0,11.00733952,0,0,0,0,0,0,0,1.948636621,0,0,0.0,-2.126381058
Ethylene urea,High,0.662952605,0,15.11861665,0,1,0,0,0,0,0,0.664768938,0,0,5.504173936,-2.176334379
Etem,Not High,0.251326926,1,26.478759,0,0,0,0,0,0,0,7.356996577,0,0,0.0,-2.295808008
4-chloro 2-methylphenol,Not High,0.633181508,0,9.19009009,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.086578126
"4,6-dimethoxypyrimidine-2-yl-urea (Ref: AE-F099095)",Not High,0.755759987,0,15.17667884,0,2,0,0,0,0,0,1.454561871,0,0,0.0,-2.098764038
Mesosulfuron (Ref: AE F154851),High,0.653513515,0,6.487694108,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.855209301
4-methylsulfonyl-2-nitrobenzoic acid,High,0.239881347,0,9.29,0,0,0,0,0,0,0,0.0,0,0,5.155712727,-2.077426801
"N-(2,6-dimethylphenyl)-N-(methoxyacetyl)alanine (Ref: CGA 62826)",High,0.791223969,0,17.72947583,0,1,0,0,0,0,0,5.574271542,0,0,0.0,-2.30171301
Methyl isothiocyanate (Ref: SN-32866),High,0.568654803,0,16.73353319,0,1,0,0,0,0,0,7.581065034,0,0,0.0,-2.263386807
Desamino-metamitron,High,0.578680464,0,19.34694836,0,1,0,0,0,0,0,6.501573536,0,0,0.0,-2.266895104
Methiocarb sulfoxide,High,0.588510207,0,22.39965153,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.169486735
Diketo-metribuzin (Ref: BCS-AG59919),High,0.760098052,0,12.15102273,0,0,0,0,0,0,0,-2.676191224,0,0,0.0,-2.173980778
Desaminodiketo-metribuzin (Ref: BCS-AA68848),High,0.336745327,0,17.95,0,1,0,0,0,0,0,11.00306659,0,0,11.83581209,-2.092516372
Methyl 2-sulfamoylbenzoate (Ref: IN D5803),High,0.38745666,0,18.2667525,0,0,0,0,0,0,0,0.511122746,0,0,4.992404733,-2.080287536
"1,2-benzisothiazol-3(2H)-one,1,1-dioxide (Ref: IN 00581)",High,0.750717033,0,15.99574136,0,1,0,0,0,0,0,6.560601773,0,0,0.0,-2.312169373
3-(ethylsulfonyl)-2-pyridinesulfonamide (Ref: IN E9260),High,0.300063803,0,24.14852608,0,1,1,0,0,0,0,4.188876576,0,0,11.83581209,-2.323562815
3-chloro-4-methylaniline,Not High,0.771401239,0,18.60863813,0,1,0,0,0,0,0,5.859546525,0,0,0.0,-2.314610949
3-aminophenol,High,0.639630754,0,6.543966449,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.854792763
"5,6-dimethyl-2-(methylamino)pyrimidin-4-ol (Ref: R34865)",Not High,0.633181508,0,9.19009009,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.065710451
"3,4-dichloroaniline",Not High,0.229981946,0,17.6909165,0,1,0,0,0,0,0,2.169679843,0,0,0.0,-2.087625665
Aniline,High,0.47052812,0,16.61387931,0,2,0,0,0,0,1,6.623773621,0,0,0.0,-2.102690549
Propylene urea,High,0.568616753,0,8.1099001,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.254035469
Pyridafol (Ref: CL 9673),High,0.72074953,0,18.85290527,0,3,0,0,1,0,0,1.529902902,0,0,0.0,-2.129586186
"2-amino-4,6-dimethylpyrimidine (Ref: AE-F1312593)",Not High,0.61762904,0,14.34144718,0,0,0,0,0,0,0,0.966950428,0,0,0.0,-2.274548581
Benzaldehyde,High,0.658526439,0,9.358731145,0,1,0,0,0,0,0,0.0,0,0,0.0,-2.007774659
Benzyl alcohol,Not High,0.071538662,0,41.05355101,0,0,0,0,0,0,0,7.068794185,0,0,32.91947937,-2.049711774
"2,4,5-trichlorophenol",Not High,0.804923478,0,12.13550978,0,1,0,0,0,0,0,1.915843236,0,0,0.0,-2.039282523
Thiophene sulfonamide (Ref: IN W8268),High,0.610197864,0,16.07,0,0,0,0,0,0,0,6.874895597,0,0,0.0,-2.190555
Thiometon sulfoxide,High,0.719786726,0,8.51596929,1,0,0,0,0,0,0,0.0,0,0,5.138973738,-1.977638985
"N,N-dimethyl-N'-p-tolysulphamide",Not High,0.582865238,0,6.726144019,0,1,0,0,0,0,0,1.722777778,0,0,0.0,-1.973691255
"2-dodecyl-3-hydroxy-1,4-naphthoquinone",Not High,0.580544433,0,7.08148272,0,0,0,0,0,0,0,0.0,0,0,7.047671983,-1.968293881
Fenoxaprop-P (Ref: AE-F088406),Not High,0.65331187,0,12.6983527,0,1,0,0,0,0,0,0.013014928,0,0,0.0,-2.038256985
Chlorobenzoxazolone (Ref: AE-F054014),Not High,0.479441334,0,17.57122951,0,0,0,0,0,0,0,1.67913498,0,0,0.0,-2.216558818
Methyl 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxoethanimidothioate (Ref: IN A2213),High,0.428135871,0,13.16,0,0,0,0,0,0,0,1.472152778,0,0,0.0,-2.134456836
2-chloro-4-methylsulfonyl-benzoic acid,High,0.751519277,0,8.955564001,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.965476212
Benalaxyl-M (Ref: IR 6141),High,0.59875104,0,21.17326172,1,3,0,0,0,0,0,0.0,0,0,7.047671983,-2.101133828
Pethoxamid (Ref: ASU 96 520H),Not High,0.498347258,0,22.50850291,0,1,0,0,0,0,0,-2.473484242,0,0,5.917906046,-2.199940729
N-(2-ethoxyethyl)-N-(2-methyl-1-phenyl-1-propenyl)-2-sulfoacetamide,High,0.815800687,0,19.42237176,0,3,0,0,0,0,0,5.856708592,0,0,0.0,-2.371737053
Sulfosulfuron sulfonamide (Ref: MON 52729),High,0.398049493,0,19.77601933,0,2,0,0,1,0,0,3.50780157,0,0,0.0,-2.138147469
Bistrifluron (Ref: DBI-3204),High,0.615149047,0,16.2048425,0,1,0,0,0,0,1,0.0,0,0,0.0,-2.094258558
Carpropamid (Ref: KTU 3616),Not High,0.682295027,0,9.435606308,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.123646927
Cyanophos (Ref: OMS 226),Not High,0.267785145,0,18.51,0,1,0,0,0,0,0,8.705514339,0,0,11.83581209,-2.092481138
Hydroprene (Ref: OMS 1696),Not High,0.290130537,0,31.78576759,0,0,0,0,0,0,0,3.986887625,0,0,0.0,-2.303468545
Imibenconazole (Ref: HF 6305),Not High,0.611144451,0,20.3762073,1,3,0,0,1,0,0,0.0,0,0,0.0,-2.147015114
S-metolachlor (Ref: CGA 77102),Not High,0.586533879,0,21.68740157,0,2,0,0,0,0,0,0.0,0,0,0.0,-2.154435862
Profoxydim (Ref: BAS 625H),Not High,0.761956695,0,20.90254255,0,1,0,0,0,1,0,12.28237242,0,0,0.0,-2.355862582
Metolachlor ethane sulfonic acid (Ref: CGA 354743),High,0.574572705,0,18.94616315,0,0,0,0,0,0,0,1.520928721,0,0,0.0,-2.094689781
6-fluoro-2-hydroxybenzothiazole (Ref: KIF-230-M1),High,0.90934706,0,16.46716269,0,0,0,0,0,0,0,4.900192744,0,0,17.75371814,-2.371033709
"((2,6-dimethylphenyl)-2-methoxyethyl)carbamoyl)methanesulfonic acid sodium salt (Ref: CGA 354742)",High,0.539086939,0,20.39262003,1,2,0,0,0,0,0,1.6478593,0,0,0.0,-2.111444976
Dodemorph acetate (Ref: BAS 238F),Not High,0.551303417,0,20.82733778,1,2,0,0,0,0,0,1.991536591,0,0,0.0,-2.110947137
"2,4-dichlorobenzoic acid",High,0.543889534,0,20.32749872,0,2,0,0,0,0,0,0.0,0,0,5.917906046,-2.127640028
Haloaniline,Not High,0.656115471,0,21.93466403,1,3,0,0,1,0,0,-1.745184195,0,0,0.0,-2.129655862
Glyphosate-trimesium,Not High,0.871325161,0,14.17507358,0,0,0,0,1,0,0,7.282259556,0,0,10.91031078,-2.210761043
Ioxynil octanoate,Not High,0.464956185,0,19.76281674,1,2,0,0,0,0,0,1.78587198,0,0,0.0,-2.108301715
Nitrothal-isopropyl (Ref: BAS 300 OOF),High,0.654720174,0,17.6465554,1,1,0,0,0,0,0,1.842198103,0,0,0.0,-2.080497084
Thiocyclam,High,0.100049939,0,30.22542015,0,6,0,0,0,0,0,0.0,0,0,5.155712727,-2.140770881
Haloxyfop-etotyl (Ref: DOWCO 453EE),Not High,0.76147262,0,14.02265664,0,0,0,0,0,0,0,9.280385829,0,0,5.917906046,-2.173787406
Haloxyfop-P-methyl (Ref: DE 535),Not High,0.688323752,0,13.27574622,0,0,0,0,0,0,0,9.143326011,0,0,0.0,-2.188411003
Ditalimfos (Ref: DOWCO 199),Not High,0.318028521,0,23.93426492,0,3,0,0,0,0,0,2.812115747,0,0,0.0,-2.134720341
Calcium phosphide,Not High,0.35315717,0,21.3025012,0,2,0,0,0,0,0,1.931386549,0,0,0.0,-2.17748546
"2,5-dichlorobenzoic acid methyl ester",Not High,0.746349333,0,16.76646704,0,2,0,0,0,0,0,3.271559265,0,0,0.0,-2.175909012
Iminoctadine triacetate (Ref: DF 125),High,0.773697378,0,15.86108826,0,1,0,0,0,0,0,4.475282029,0,0,0.0,-2.252218375
Benazolin-ethyl,Not High,0.780236788,0,14.14094586,0,1,0,0,0,0,0,1.743515684,0,0,0.0,-2.148269479
Butroxydim (Ref: ICIA0500),Not High,0.798480954,0,16.69885883,0,0,0,0,0,0,0,2.449327164,0,1,0.0,-2.321636141
Disulfoton sulfoxide (Ref: BAY 23323),Not High,0.670459117,0,18.94784689,0,0,0,0,0,0,0,3.916478647,0,0,0.0,-2.273794008
Magnesium phosphide,Not High,0.581020638,0,19.43675082,0,0,0,0,0,0,0,8.28581212,0,0,0.0,-2.334434754
2-chlorobenzenesulfonamide (Ref: IN A4097),High,0.785855118,0,15.09868545,0,0,0,0,0,0,0,9.249909455,0,0,5.917906046,-2.299382651
Quizalofop (Ref: CGA 287422),Not High,0.59037222,0,17.00114404,0,0,0,0,1,0,0,1.455264655,0,0,5.101407526,-2.066197713
Sodium 5-nitroguaiacolate,Not High,0.610635961,0,15.55146629,0,1,0,0,0,0,0,2.404493243,0,0,5.414990469,-2.276436738
Sodium o-nitrophenolate,Not High,0.471002922,0,19.69470856,0,2,0,0,0,0,0,8.150488958,0,0,17.25080256,-2.133381668
Sodium p-nitrophenolate,Not High,0.827159871,0,11.56412898,0,1,0,0,0,0,0,4.229546249,0,0,0.0,-2.13491542
Dioxathion (Ref: Hercules AC25),Not High,0.715837102,0,9.577032202,0,1,0,0,0,0,0,3.924028723,0,0,0.0,-2.04622586
5-amino-4-chloro-3(2H)-pyridazinone,High,0.638308744,0,11.78545994,0,0,0,0,0,1,0,0.0,0,0,5.176881928,-2.076707832
5-amino-4-chloro-2-methyl-3(2H)-pyridazinone,High,0.499359475,0,11.53,0,0,0,0,0,0,0,7.882908163,0,0,0.0,-2.187690394
Barban (Ref: A-980),Not High,0.71840221,0,10.76880221,0,0,0,0,0,0,0,7.527734316,0,0,0.0,-2.181205054
Chlorthiophos (Ref: ENT 27635),Not High,0.454926629,0,5.58,0,0,0,0,0,0,0,1.855709877,0,0,0.0,-1.850452077
Monocrotophos (Ref: ENT 27129),High,0.455115026,0,10.24,0,0,0,0,0,0,0,8.107055933,0,0,0.0,-2.166297016
Dikegulac,High,0.805089577,0,11.36524454,0,1,0,0,0,0,0,1.978218065,0,0,0.0,-2.156285037
Benzthiazuron (Ref: BAY 60618 ),High,0.804345974,0,10.63961783,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.045134369
Halosulfuron-methyl (Ref: CGA 288239),Not High,0.275388813,0,10.70917656,0,1,0,0,0,1,0,2.128555996,0,0,10.91031078,-2.092915808
Tembotrione (Ref: AE 0172747),High,0.864315915,0,14.78299077,0,2,0,0,0,0,0,2.956394532,0,0,0.0,-2.288330351
Spirotetramat (Ref: BYI 08330),Not High,0.356516456,0,21.35120726,0,0,0,0,0,0,0,0.937132425,0,0,0.0,-2.23689517
Fluroxypyr-meptyl,Not High,0.832680877,0,12.35997901,0,1,0,0,0,0,0,3.998102797,0,0,0.0,-2.190688892
MCPA-thioethyl,High,0.490824205,0,9.39841733,0,0,0,0,1,0,0,0.0,0,0,0.0,-2.083219544
Sodium chlorate,High,0.591356872,0,16.59795042,0,1,0,0,0,0,0,4.834230495,0,0,0.0,-2.326582862
Fluorodifen (Ref: C 6989),Not High,0.454925289,0,19.45670715,0,0,0,0,0,0,0,3.904943783,0,0,0.0,-2.241318035
Dichlone (Ref: USR 604),Not High,0.76450551,0,12.47939625,0,1,0,0,0,0,0,6.915133062,0,0,0.0,-2.121110174
Fenaminosulf (Ref: BAY 5027),High,0.637785168,0,14.73315922,0,0,0,0,0,0,0,2.306251575,0,0,0.0,-2.155279157
Kinoprene,Not High,0.147935354,0,45.67922385,0,2,0,0,0,0,0,13.1703747,0,0,0.0,-2.395190086
Flubendiamide (Ref: NNI-0001),High,0.669940982,0,15.77643341,0,0,0,0,0,0,0,4.361731072,0,0,0.0,-2.212985079
Pyroxsulam (Ref: XDE 742),High,0.904581101,0,16.02354048,0,1,0,0,0,0,0,7.822157379,0,0,7.047671983,-2.186752097
Orthosulfamuron (Ref: IR5878),Not High,0.487281903,0,20.96569429,0,1,0,0,0,0,0,1.311299929,0,0,0.0,-2.137268556
Chromafenozide (Ref: ANS 118),High,0.82507339,0,18.50782318,0,0,0,0,0,0,0,6.257857827,0,0,12.96557803,-2.1492312
Amisulbrom,Not High,0.677826552,0,14.58622781,0,1,0,0,0,0,0,0.0,0,0,5.155712727,-2.113840095
Chlorantraniliprole (Ref: DPX E2Y45),High,0.405460519,0,10.3705818,0,1,0,0,0,0,0,0.08691358,0,0,0.0,-2.054953643
Pyridalyl (Ref: S-1812),High,0.893244445,0,17.61112474,0,1,0,0,0,0,0,7.006070687,0,0,5.917906046,-2.284700723
Ipconazole (Ref: KNF 317),High,0.413399652,0,19.44479944,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.143482269
"2,3,3-trichloro-2-propene sulfonic acid",High,0.850636544,0,11.17393482,0,0,0,0,0,0,0,1.842005674,0,0,0.0,-2.048593215
Orysastrobin,High,0.841734385,0,16.42102025,0,1,0,0,0,0,0,0.976161888,0,0,0.0,-2.190991937
Cyflumetofen (Ref: OK-5101),Not High,0.757982898,0,18.91702372,0,3,0,1,0,0,0,2.166240198,0,0,0.0,-2.257743677
Spinetoram (Ref: XDE 175),Not High,0.658406358,0,12.85761325,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.032954216
Chlorimuron-ethyl (Ref: DPX F6025),High,0.565568225,0,15.83624297,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.16528756
Ethametsulfuron-methyl (Ref: DPX-A7881),Not High,0.600780193,0,14.52075334,0,0,0,0,0,0,0,-2.817784392,0,0,0.0,-2.187014755
Cyclosulfamuron (Ref: BAS 710H),Not High,0.524797177,0,10.06347245,0,0,0,0,0,0,0,1.994259259,0,0,4.992404733,-2.037596699
Pyrazosulfuron-ethyl (Ref: NC 311),Not High,0.474260911,0,6.21,0,0,0,0,0,0,0,-0.246527778,0,0,0.0,-1.95425872
Sulfometuron-methyl (Ref: DPX T5648),High,0.334305869,0,17.07000705,0,1,0,0,0,0,0,7.61057027,0,0,17.25080256,-2.150412951
Trifloxysulfuron (Ref: CGA 292230),High,0.349907335,0,2.73,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.051876779
Imazapic (Ref: AC 263222),High,0.328747201,0,19.4349313,0,2,0,0,0,0,0,4.043213767,0,0,17.25080256,-2.119983009
Cloransulam-methyl (Ref: XDE 565),High,0.841560606,0,17.98555307,0,0,0,0,0,0,0,1.42940051,0,0,7.047671983,-2.112731362
Diclosulam (Ref: XDE 564),Not High,0.701815745,0,18.66555709,1,2,0,0,0,0,0,1.464396941,0,0,7.047671983,-2.073424074
Pyribenzoxim (Ref: LGC 40863 ),Not High,0.627851274,0,25.54975382,0,0,0,0,0,0,0,3.054534589,0,0,7.047671983,-2.209640833
Flucarbazone-sodium (Ref: BAY MKH 6562),High,0.602012614,0,8.258425197,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.986850386
Dimethametryn (Ref: C 18898),High,0.593549967,0,19.25710073,0,0,0,0,0,0,0,0.0,0,0,7.047671983,-2.122290773
Amicarbazone (Ref: BAY MKH 3586),High,0.496298764,0,14.93655592,0,1,0,0,0,0,0,0.0,0,0,11.83581209,-2.34367591
Lactofen (Ref: PPG 844),Not High,0.419029663,0,18.94784689,0,0,0,0,0,0,0,1.935700428,0,0,0.0,-2.228468155
Flumiclorac-pentyl (Ref: S 23031),High,0.523450215,0,18.81814636,0,0,0,0,0,0,0,4.497896458,0,0,0.0,-2.229269786
Pentoxazone (Ref: KPP-314),Not High,0.464657122,0,8.11,0,0,0,0,0,0,0,1.628726852,0,0,5.733667477,-2.082885331
Butafenacil (Ref: CGA 276854),Not High,0.724283339,0,15.79636979,0,0,0,0,0,0,0,1.835134838,0,0,0.0,-2.205211675
Pyraclonil (Ref: NAI-1886),Not High,0.317211732,0,17.56981919,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.810910931
Benzofenap (Ref: MY 71),Not High,0.721941568,0,11.03716049,0,0,0,0,0,0,0,5.63665155,0,0,0.0,-2.058825205
Benzobicyclon (Ref: SB 500),Not High,0.624436588,0,8.629973277,0,0,0,0,0,0,0,0.0,0,0,10.22850025,-1.906534891
Thenylchlor (Ref: NSK 850),Not High,0.529786082,0,5.446798906,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.887345714
Naproanilide,Not High,0.448625541,0,4.819925037,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.047611858
Fentrazamide (Ref: BAY YRC 2388),High,0.407527891,0,3.92,0,0,0,0,0,0,0,-0.25,0,0,0.0,-1.699066797
Anilofos (Ref: HOE 30374),Not High,0.511431199,0,5.48222978,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.919798599
Piperophos (Ref: C 19 490),Not High,0.549621882,0,13.47,0,0,0,0,0,0,0,2.231894885,0,0,0.0,-2.08821519
Esprocarb (Ref: C 14526),High,0.578319877,0,10.47,0,0,0,0,0,0,0,2.177826252,0,0,0.0,-1.965119005
Flupropanate-sodium (Ref: Orga 3045),High,0.781775211,0,8.754379607,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.024367032
Diflufenzopyr (Ref: HSDB 7010),Not High,0.830197544,0,9.522159782,0,1,0,0,0,0,0,-0.307202145,0,0,0.0,-2.037561163
Indanofan (Ref: MK 243),Not High,0.429882883,0,3.47,0,0,0,0,0,0,0,1.083333333,0,0,0.0,-1.589773995
Cyphenothrin (Ref: S 2703),Not High,0.681278124,0,18.42906771,0,1,0,0,0,0,0,8.741206286,0,0,0.0,-2.191665453
Fenobucarb (Ref: BAY 41367C),Not High,0.72580301,0,7.866895638,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.040031027
XMC (Ref: H 69),Not High,0.696938489,0,7.866895638,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.022870412
EPN (Ref: OMS 219),Not High,0.38698058,0,2.49,0,0,0,0,0,0,0,1.430555556,0,0,0.0,-1.14652322
Cycloprothrin (Ref: OMS 3049),High,0.469795536,0,6.16,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.905626072
Benquinox (Ref: BAY 15080),Not High,0.501755282,0,7.516269926,0,0,0,0,0,0,0,6.307152778,0,0,5.414990469,-2.266209533
Dichlormid,High,0.614103357,0,6.160248408,0,0,0,0,1,0,0,0.0,0,0,0.0,-1.961201285
Diethyltoluamide,Not High,0.356081665,0,26.38285919,0,1,0,0,0,0,0,0.0,0,0,0.0,-2.240588789
"1,2-dichloropropane (Ref: ENT 15406 )",High,0.608972746,0,5.676535551,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.793531702
Allidochlor (Ref: CP 6343),High,0.758106126,0,20.02720446,0,0,0,0,1,0,0,-0.149693169,0,0,0.0,-2.127604308
Aminocarb (Ref: BAY 44646),Not High,0.921246877,0,12.83680752,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.044937124
Chlorfenac,High,0.540825252,0,7.92,0,1,0,0,0,0,0,3.530833333,0,0,0.0,-1.968502477
Dinotefuran (Ref: MTI 446),High,0.736759918,0,19.40532754,0,1,0,0,0,0,0,-0.380057525,0,0,12.20338471,-2.131863439
Etaconazole (Ref: CGA 64251 ),Not High,0.406807966,0,2.96,0,0,0,0,0,0,0,1.930555556,0,0,0.0,-1.522358693
