Unnamed: 0,Environmental fate,Ipc,fr_epoxide,BalabanJ,fr_urea,fr_imide,fr_aryl_methyl,VSA_EState9,fr_hdrzone,PEOE_VSA6,Chi4v,fr_bicyclic,EState_VSA2,NumAliphaticHeterocycles,fr_sulfone,fr_thiophene
Tritosulfuron,High,34289.72795,0,2.440645984,0,0,0,0.0,0,44.50488563,1.911319407,0,5.414990469,0,0,0
Uniconazole (Ref: XE 1019),High,2519.082045,0,3.756993147,0,0,0,4.326723452,0,0.0,4.696270399,0,11.15711776,0,0,0
Vamidothion (Ref: ENT 26613),High,679.3609651,0,3.799339328,0,0,0,0.0,0,32.53309655,1.85876447,0,5.239211713,0,0,0
Vernolate (Ref: R-106),Not High,9699.742959,0,2.482347979,0,1,0,0.0,0,29.78081546,2.110120014,0,5.687386275,1,0,0
Vinclozolin (Ref: BAS 352F),Not High,187785.0235,0,2.258072468,0,0,0,0.0,0,42.46456948,2.814557832,1,23.51702989,0,0,0
Warfarin,Not High,2171247.032,0,1.721481495,0,0,0,0.0,0,67.38118952,3.570249235,0,21.74227074,0,0,0
Ziram,Not High,17822.67032,0,3.046053418,0,0,0,0.0,0,30.12561698,2.383875809,0,11.66324839,0,0,0
Zoxamide (Ref: RH 7281),Not High,450770.887,0,2.233185066,0,0,1,-2.015567039,0,5.155712727,3.809714967,0,16.02238646,1,1,0
Topramezone (Ref: BAS 670 H),High,459.1488617,0,4.116180067,0,0,0,0.377935563,0,5.155712727,0.512487331,0,0.0,0,0,0
Aldicarb sulfoxide,High,8306.938141,0,2.319653095,0,0,0,0.0,0,18.19910121,1.33011024,0,11.31296332,0,0,0
3-phenoxybenzoic acid,Not High,41534.70098,0,2.390123174,0,0,0,0.0,0,23.20187978,2.041163741,0,16.52165698,0,0,0
4-fluoro-3-phenoxybenzoic acid,High,517.0909622,0,2.275089056,0,1,0,0.0,0,12.15204021,1.700548583,1,23.65017155,1,0,0
Bifenox acid,High,340.8014883,0,2.876510167,0,0,0,0.0,0,12.13273414,0.972532748,1,0.0,0,0,0
"1,2,4-triazole (Ref: CGA 71019)",Not High,8157.409003,0,2.178405458,0,0,0,-1.269238316,0,18.19910121,2.64716941,0,10.81231624,1,0,0
Tetrahydrophthalimide,High,101163.9407,0,2.556985791,0,0,2,0.0,0,11.60093989,2.27892221,0,39.50661847,0,0,0
1-naphthol,Not High,101163.9407,0,2.650607626,0,0,1,0.0,0,11.60093989,2.075925802,0,20.97758895,0,0,0
2-aminobenzimidazole,High,23946.91284,1,2.004706066,0,0,0,0.0,0,58.00469945,7.798272423,7,22.08644514,1,0,0
Carboxin sulfoxide,High,156.4958014,0,3.427973153,0,0,0,0.0,0,34.80281967,0.968191031,0,15.19837644,0,0,0
"3-(2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorophenyl)propanoic acid",Not High,149000.6501,0,2.836163538,0,0,0,-0.891411581,0,37.52786422,3.938420073,0,34.89024039,0,0,0
"(2E)-3-(2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorophenyl)acrylic acid",Not High,104.2009193,0,3.17167803,0,0,0,0.0,0,23.20187978,0.909998692,0,0.0,0,0,0
Oxychlordane,Not High,23890.61421,0,2.521601063,0,0,0,0.0,0,32.60702369,3.108024865,0,5.969305288,0,0,0
"3,5,6-trichloro-2-pyridinol",High,85.75693819,0,3.16567031,0,0,0,0.0,0,0.0,0.427090519,0,17.84501784,0,0,0
Clethodim sulfoxide,High,1492.844786,0,2.88e-07,0,0,0,10.17041667,0,21.58779595,5.159746508,0,0.0,1,0,0
"2,4-dichloroaniline",Not High,12051.94152,0,2.509573119,0,0,0,0.0,0,70.66922783,2.306407212,0,4.491468174,0,0,0
Bromoxynil-octanoate,Not High,243.6781765,0,3.190361291,0,0,1,0.0,0,13.8474744,0.875688805,0,11.47717294,0,0,0
Cyhalofop,Not High,403.7935467,0,3.428930881,0,0,0,0.0,0,23.20187978,1.135379102,0,15.60871812,0,0,0
Melamine (Ref: CGA 235129),High,46409.68516,0,2.068142491,0,0,0,0.0,0,23.20187978,1.97280264,0,0.0,0,0,0
Thiocyclam oxalate (Ref: SAN 1551),High,22040.87828,0,2.187418774,0,0,0,-4.114212333,0,46.40375956,6.765561325,5,23.27833663,1,0,0
DDE (Ref: HSDB 1625),High,324.825221,0,3.017312593,0,0,0,3.002407407,0,0.0,0.630116431,0,5.948339281,0,0,0
DDD (Ref: ENT 4225),High,1965.839925,0,2.428660429,1,1,0,0.0,0,30.33183534,1.517941279,0,5.907179729,1,0,0
Decamethrinic acid (Ref: AE F108565),High,15249.58941,0,2.972271723,0,0,1,-4.437837363,0,0.0,4.031587189,0,12.64872279,0,0,0
Ethyl 3-hydroxycarbamate,Not High,505.7637346,0,3.030789901,0,0,0,0.0,0,12.13273414,1.02546302,1,5.559266895,0,0,0
Pyrimidinol (Ref: GS-27550),High,252.1073814,0,3.196069662,0,0,1,0.0,0,0.0,0.844489061,0,11.43689811,0,0,0
"3,6-dichlorosalicylic acid (Ref: NOA 414746)",Not High,4608.979534,0,2.989649487,0,0,1,1.891452979,0,0.0,2.979507722,0,0.0,0,0,0
Dimethylaminosulfanilide,High,165066.4951,0,2.66957589,1,0,0,2.559664588,0,0.0,1.795515278,0,11.75997667,0,0,0
"2,4-dichlorophenol",Not High,782.4950312,0,3.467977274,0,0,0,-4.447731481,0,0.0,1.531362248,0,0.0,0,0,0
Diclofop (Ref: AE F021079),Not High,45081.48388,0,2.386953289,0,0,0,2.737031368,0,0.0,1.508532219,0,17.70831595,0,0,0
Endosulfan sulfate,Not High,17.08616633,0,3.791118417,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
"2-amino-4,6-dimethoxypyrimidine (Ref: AE-F092944)",Not High,606.7352462,0,3.131063794,0,0,0,0.0,0,6.066367068,0.828552932,0,5.563451492,0,0,0
"(S)-5-methyl-5-phenylimidazolidine-2,4-dione (Ref: RPA 412636)",High,517.0909622,0,2.694677255,0,1,0,0.0,0,12.13273414,1.116902832,1,11.81435946,1,0,0
Fenamiphos sulfoxide,Not High,475.348829,0,3.267076196,0,0,0,0.0,0,12.13273414,0.884474654,0,11.12690298,0,0,0
4-hydroxyquinazoline,Not High,11.2451125,0,2.622415808,0,0,0,0.0,0,11.60093989,0.119522861,0,6.606881965,0,0,0
3-methyl-4-nitrophenol,Not High,12.16479704,0,3.478808718,0,0,0,-3.86882716,0,0.0,0.0,0,0.0,0,0,0
Fenthion sulfoxide (Ref: BAY S 2281),Not High,18845.41948,1,2.010494835,0,0,0,0.0,0,46.40375956,7.485288681,7,39.48540544,1,0,0
"1-(4,6-dimethoxypyrimidin-2-yl)-1-(3-trifluoromethyl-2-pyridyl)urea",High,63766.55336,0,2.565749918,0,0,0,0.0,0,13.8474744,1.981941465,0,34.48153654,1,0,0
3-trifluoromethyl-2-pyridylsulfonamide,High,25701.69656,0,2.437122535,0,0,0,0.0,0,13.8474744,1.801049935,0,34.66759688,1,0,0
"4,6-dimethoxy-N-(3-(trifluoromethyl)pyridin-2-yl)pyrimidin-2-amine",High,180.9125147,0,3.003400685,0,0,0,0.0,0,11.60093989,0.614115687,0,5.563451492,0,0,0
4-trifluoromethylnicotinic acid,High,13257641.37,0,1.569330118,1,0,0,1.221500824,1,17.66730696,3.703284141,3,24.55070965,1,0,0
Flufenacet sulphonic acid (Ref: AE 0841914),High,2833.275017,0,3.573382922,0,0,0,-4.042106481,0,0.0,2.077988092,0,0.0,0,1,0
Flufenacet oxalate (Ref: AE 0841913),High,3381.095717,0,4.598922334,0,0,0,2.695540911,0,11.3817248,4.67162799,0,13.02770359,0,0,0
"2,6-dichlorobenzamide (Ref: AE C653711)",High,33.54887502,0,2.367351851,1,0,0,0.0,0,0.0,0.414562073,0,6.031114512,1,0,0
3-chloro-5-trifluoromethyl-pyridine-2-carboxylic acid (Ref: AE-C657188),High,228.1981172,0,2.293753973,0,0,0,3.305,0,12.21787344,3.350279872,1,0.0,2,0,0
Acifluorfen (Ref: RH 5781),High,104.2009193,0,3.17167803,0,0,1,0.0,0,11.60093989,0.84553314,0,0.0,0,0,0
Trifluoroethanoic acid,High,11912.21861,0,3.305994556,0,0,2,1.40894983,0,18.19910121,2.023443828,0,12.51406169,0,0,0
3-trifluoromethylbenzoic acid (Ref: RE-54488),High,6.854752972,0,3.108612297,0,0,0,1.590277778,0,0.0,0.0,0,0.0,0,0,0
Phthalimide,Not High,2039.484126,0,2.587779369,0,0,1,0.0,0,30.33183534,1.198940686,0,5.559266895,0,0,0
Phthalic acid,Not High,2657.946016,0,3.095794695,0,0,2,0.466583759,0,0.0,2.605651157,0,0.0,0,0,0
Phthalamic acid,High,531.369514,0,3.537425956,0,0,0,0.0,0,20.7712116,0.900237585,0,5.693927995,0,0,0
3-chloroallyl alcohol,High,319.5721062,0,3.387249381,0,0,0,0.0,0,20.7712116,0.856011222,0,5.414990469,0,0,0
2-butanesulfonic acid,High,1106.148834,0,3.380744444,0,0,0,-2.720522959,0,12.13273414,1.719482925,0,10.45893497,0,0,0
Aminomethylphosphonic acid,High,658.1911069,0,2.828397697,0,0,0,-3.554328704,0,12.13273414,2.292514319,1,10.45893497,1,0,0
Heptachlor epoxide (Ref: ENT 25584),Not High,271.8125711,0,3.151549668,0,0,1,0.0,0,17.66730696,0.870119777,0,5.687386275,0,0,0
"2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3,5,pyridinecarboxylic acid (Ref: CL 312622)",Not High,109.7375151,0,3.247834734,0,0,2,0.0,0,18.19910121,0.805660824,0,0.0,0,0,0
"5-hydroxy-6-((4RS)-4-isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl)nicotinic acid (Ref: CL-354825)",High,104.2009193,0,3.17167803,0,0,0,0.0,0,23.20187978,0.818912938,0,0.0,0,0,0
6-chloronicotinic acid (Ref: IC-0),Not High,47.19725257,0,3.02146531,0,0,0,0.0,0,18.19910121,0.453038919,0,0.0,0,0,0
"Methyl-7-chloro-2,5-dihydro-2-(((trifluoromethoxy)phenyl)amino)carbonyl(indeno(1,3,4)oxadiazine-4a(3H)-carboxylate (Ref: IN JT333)",High,47.19725257,0,2.249544095,1,0,0,0.0,0,0.0,0.554727116,0,6.031114512,1,0,0
(4-trifluoromethoxy)phenyl urea (Ref: IN MK638),Not High,85.75693819,0,3.16567031,0,0,2,0.0,0,0.0,0.753224319,0,0.0,0,0,0
"N-(3,5-dichlorophenyl)3-isopropyl-2,4-dioxoimidazoline-1-carboxamide (Ref: RP-30228)",Not High,256.3467848,0,3.455546484,0,0,0,0.0,0,58.00469945,1.653855296,0,15.06789994,0,0,0
(2RS)-3-cyclopropyl-2-(2-(methylsulfonyl)-4-(trifluoromethyl)benzoyl)-3-oxopropanenitrile (Ref: RPA 202248),High,156.4958014,0,3.282462907,0,0,0,0.0,0,34.80281967,1.053144803,0,10.77214515,0,0,0
2-mesyl-4-trifloromethylbenzoic acid (Ref: RPA 203328),High,118.3937058,0,3.200427889,0,0,0,-3.440972222,0,6.066367068,1.845177969,0,4.209179178,0,0,1
Malathion monocarboxylic acid (Ref: MMCA),Not High,598.6038748,0,3.743709895,0,0,0,2.373217593,0,18.305462,5.125100674,0,0.0,0,0,0
Ethylenethiourea,High,1007.832654,0,2.84863719,0,0,1,-0.415442177,0,17.69618563,1.478335642,0,0.0,0,0,0
Ethylene urea,High,6893.877153,0,2.996629564,0,0,0,1.370862649,0,12.13273414,1.915600528,0,17.41692971,0,0,0
Etem,Not High,84635.68183,0,0.0,0,0,0,4.866064388,0,90.89733387,3.459239479,0,12.40703316,0,0,0
4-chloro 2-methylphenol,Not High,341.5358248,0,3.231425013,0,0,0,0.0,0,11.60093989,0.946099752,0,10.71001959,0,0,0
"4,6-dimethoxypyrimidine-2-yl-urea (Ref: AE-F099095)",Not High,204586.5026,0,1.726829884,0,0,0,0.0,0,11.60093989,2.024662892,1,6.076784264,0,0,0
Mesosulfuron (Ref: AE F154851),High,479.8957712,0,2.920939355,0,0,0,0.0,0,11.60093989,1.096332218,1,0.0,0,0,0
4-methylsulfonyl-2-nitrobenzoic acid,High,129.2253387,0,4.181637403,0,0,0,3.201851852,0,5.155712727,0.8010395,0,10.95089672,0,0,0
"N-(2,6-dimethylphenyl)-N-(methoxyacetyl)alanine (Ref: CGA 62826)",High,212706.1047,0,2.430341149,0,0,2,1.336699263,0,48.53093655,2.851605383,0,12.32800135,0,0,0
Methyl isothiocyanate (Ref: SN-32866),High,26615.71023,0,3.067211333,0,0,0,0.0,0,35.90493987,2.188245058,0,11.78718317,0,0,0
Desamino-metamitron,High,72980.96231,0,3.188952522,0,0,0,-4.394994554,0,35.90493987,2.67369593,0,13.15163837,0,0,0
Methiocarb sulfoxide,High,961575.2556,0,2.35464623,1,1,0,0.0,0,17.66730696,2.382783654,0,12.13273414,0,0,0
Diketo-metribuzin (Ref: BCS-AG59919),High,2315.729362,0,2.818468684,0,0,0,2.87683642,0,0.0,1.804756521,0,0.0,0,0,0
Desaminodiketo-metribuzin (Ref: BCS-AA68848),High,9183.828348,0,3.901709221,0,0,0,0.0,0,52.18571668,1.896584565,0,5.969305288,0,0,0
Methyl 2-sulfamoylbenzoate (Ref: IN D5803),High,655080.5538,0,1.807338224,0,0,0,0.0,0,46.93555381,3.50871332,0,0.0,0,0,0
"1,2-benzisothiazol-3(2H)-one,1,1-dioxide (Ref: IN 00581)",High,14703.81278,0,3.277693771,0,0,2,1.637335837,0,25.12283841,2.449519054,0,17.829024,0,0,0
3-(ethylsulfonyl)-2-pyridinesulfonamide (Ref: IN E9260),High,8547653.541,0,1.569788099,0,0,0,0.0,0,24.94549871,5.623109961,0,30.19524429,1,0,0
3-chloro-4-methylaniline,Not High,40125.36648,0,3.35677265,0,0,2,-2.874870402,0,25.12283841,2.933105989,0,12.64872279,0,0,0
3-aminophenol,High,479.8957712,0,2.920939355,0,0,0,0.0,0,11.33678588,1.680486663,1,10.69018344,0,0,0
"5,6-dimethyl-2-(methylamino)pyrimidin-4-ol (Ref: R34865)",Not High,347.9807345,0,3.138261336,0,0,0,0.0,0,11.60093989,0.884004587,0,10.71001959,0,0,0
"3,4-dichloroaniline",Not High,23890.61421,0,2.521601063,0,0,0,0.0,0,32.60702369,3.748010727,0,5.969305288,0,0,0
Aniline,High,25400.55486,0,3.202220827,0,0,0,0.0,0,0.0,1.516520577,0,29.02222203,0,0,0
Propylene urea,High,129.2253387,0,2.228362115,0,0,0,10.17041667,0,21.58779595,5.159746508,0,0.0,1,0,0
Pyridafol (Ref: CL 9673),High,260143.9463,0,2.075279687,0,0,0,1.249933112,0,11.60093989,1.976495816,0,16.65213348,0,0,0
"2-amino-4,6-dimethylpyrimidine (Ref: AE-F1312593)",Not High,20564.9797,0,2.450191209,0,1,0,0.0,0,12.13273414,4.573896604,1,13.21376393,1,0,0
Benzaldehyde,High,490.3342446,0,3.13239292,0,0,0,1.291237087,0,23.20187978,1.130683508,0,5.563451492,0,0,0
Benzyl alcohol,Not High,15500009.64,0,-3.75e-07,0,0,0,0.0,0,51.36657298,2.679133133,0,11.91910914,0,0,0
"2,4,5-trichlorophenol",Not High,8341.132265,0,2.494070624,0,0,0,0.0,0,29.00409284,2.809816097,1,11.417719,0,0,0
Thiophene sulfonamide (Ref: IN W8268),High,1476.728058,0,3.956058732,0,0,0,-0.730010708,0,18.305462,6.949028733,0,0.0,0,0,0
Thiometon sulfoxide,High,232.0082403,0,3.372194811,0,0,0,-3.665439815,0,23.73367403,1.74191119,0,9.918116789,0,0,0
"N,N-dimethyl-N'-p-tolysulphamide",Not High,172.481693,0,3.061688151,0,0,1,1.48037037,0,0.0,0.568474571,0,11.95880412,0,0,0
"2-dodecyl-3-hydroxy-1,4-naphthoquinone",Not High,171.9622554,0,3.497659363,0,0,1,1.507592593,0,11.60093989,0.694553289,0,16.26928648,0,0,0
Fenoxaprop-P (Ref: AE-F088406),Not High,3791.447187,0,2.39630981,0,0,0,0.0,0,29.5081756,1.204858023,0,12.48688541,0,0,0
Chlorobenzoxazolone (Ref: AE-F054014),Not High,12027.03201,0,3.053931781,0,0,0,0.0,0,23.20187978,4.527037985,0,0.0,0,0,0
Methyl 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxoethanimidothioate (Ref: IN A2213),High,840.9853623,0,4.442864762,0,0,0,0.302147109,0,0.0,1.312112077,0,11.6663446,0,0,0
2-chloro-4-methylsulfonyl-benzoic acid,High,2507.520862,0,2.310490604,1,0,0,1.572077664,0,23.46952001,1.946186109,1,6.031114512,0,0,0
Benalaxyl-M (Ref: IR 6141),High,1084495.177,0,2.308759093,1,0,1,0.348813938,0,11.60093989,3.590695754,0,17.70831595,0,0,0
Pethoxamid (Ref: ASU 96 520H),Not High,672302.2628,0,2.46201326,0,0,0,-3.901593771,0,11.60093989,4.18983209,0,23.96854623,0,1,0
N-(2-ethoxyethyl)-N-(2-methyl-1-phenyl-1-propenyl)-2-sulfoacetamide,High,1156314.387,0,2.080491085,0,0,2,1.697707657,0,23.7625527,3.980025143,0,18.61802808,1,0,0
Sulfosulfuron sulfonamide (Ref: MON 52729),High,85831.62414,0,2.445635254,0,0,0,0.0,0,49.38808185,2.285244546,0,27.71660763,0,0,0
Bistrifluron (Ref: DBI-3204),High,92511.62583,0,2.352984435,0,0,0,0.0,0,0.0,1.685550323,0,11.43689811,0,0,0
Carpropamid (Ref: KTU 3616),Not High,1805.679149,0,2.731827362,0,0,0,0.0,0,47.46734805,1.690183784,1,10.0645727,0,0,0
Cyanophos (Ref: OMS 226),Not High,15493.20255,0,3.951048929,0,0,0,0.0,0,58.106151,1.867121782,0,12.57618725,0,0,0
Hydroprene (Ref: OMS 1696),Not High,35016281.2,0,2.434191301,0,0,1,-3.487725034,0,18.19910121,5.827622332,0,28.44410782,0,1,0
Imibenconazole (Ref: HF 6305),Not High,2390162.309,0,2.115385952,0,0,0,-1.202441578,0,0.0,3.611541991,1,17.5376304,0,0,0
S-metolachlor (Ref: CGA 77102),Not High,1646646.839,0,2.144182479,1,0,0,1.398353165,0,12.13273414,2.901502523,0,28.95915372,0,0,0
Profoxydim (Ref: BAS 625H),Not High,1999269.361,0,1.914473494,0,0,2,0.0,0,17.19327005,3.767093318,1,11.81435946,1,0,0
Metolachlor ethane sulfonic acid (Ref: CGA 354743),High,555391.803,0,2.255907885,0,0,0,-5.83757903,0,0.0,5.105655478,1,11.21062871,0,0,0
6-fluoro-2-hydroxybenzothiazole (Ref: KIF-230-M1),High,220929.862,0,1.833611623,0,0,0,0.0,0,37.58114843,4.223970966,0,11.83581209,0,0,0
"((2,6-dimethylphenyl)-2-methoxyethyl)carbamoyl)methanesulfonic acid sodium salt (Ref: CGA 354742)",High,689660.5304,0,2.228235047,1,0,0,-3.049446364,0,23.73367403,3.217050839,0,29.15177089,0,0,0
Dodemorph acetate (Ref: BAS 238F),Not High,1210345.792,0,2.23518889,1,0,0,-1.724533148,0,12.13273414,3.105169209,0,30.07747686,0,0,0
"2,4-dichlorobenzoic acid",High,4352912.978,0,1.701027616,1,0,0,-1.605990478,0,12.13273414,3.254404983,0,40.66030471,0,0,0
Haloaniline,Not High,1445194.656,0,2.183783296,1,0,0,-2.110276326,0,0.0,2.796953754,0,17.70831595,0,0,0
Glyphosate-trimesium,Not High,25546.58252,0,2.539754026,0,0,1,0.0,0,13.8474744,1.969427639,0,28.91808505,1,0,0
Ioxynil octanoate,Not High,1794949.772,0,2.078252129,0,0,0,-3.256672077,0,17.66730696,3.501084064,1,34.5379951,0,0,0
Nitrothal-isopropyl (Ref: BAS 300 OOF),High,424850.9172,0,2.071712078,0,0,0,-4.232463742,0,29.26824685,3.514658409,1,33.99717693,0,0,0
Thiocyclam,High,14960832801.0,0,1.582589011,0,0,0,5.723335231,0,71.88575048,3.952828099,0,52.60335818,0,0,0
Haloxyfop-etotyl (Ref: DOWCO 453EE),Not High,5293.322405,0,2.861018207,0,0,0,0.0,0,25.60935935,1.475321552,0,0.0,0,0,0
Haloxyfop-P-methyl (Ref: DE 535),Not High,3529.267218,0,3.123709495,0,0,0,0.0,0,13.8474744,1.29312131,0,5.917906046,0,0,0
Ditalimfos (Ref: DOWCO 199),Not High,3560757.896,0,2.322325507,0,0,0,0.0,0,11.60093989,2.539133302,0,23.12853894,0,0,0
Calcium phosphide,Not High,3357487.437,0,1.724040985,0,1,0,0.0,0,31.36632034,3.679970888,0,16.45953142,1,0,0
"2,5-dichlorobenzoic acid methyl ester",Not High,311745.1193,0,1.967475575,0,1,0,0.0,0,11.60093989,3.045458735,0,28.32266268,1,0,0
Iminoctadine triacetate (Ref: DF 125),High,66217.83127,0,2.423073366,0,0,2,1.637183546,0,18.19910121,3.336477888,0,11.78718317,0,0,1
Benazolin-ethyl,Not High,142846.2881,0,1.691600143,0,0,0,0.0,0,48.53093655,2.263735641,1,5.907179729,0,0,0
Butroxydim (Ref: ICIA0500),Not High,410508.6456,0,1.908029207,0,0,0,0.0,0,42.9961389,3.420844567,0,6.041840829,0,0,0
Disulfoton sulfoxide (Ref: BAY 23323),Not High,32062.21064,0,2.842070208,0,0,0,3.002307639,0,22.98266469,4.521549138,0,17.70187417,0,0,0
Magnesium phosphide,Not High,39137.16475,0,2.500832469,0,0,0,0.0,0,25.2291992,6.295789863,0,5.907179729,1,0,0
2-chlorobenzenesulfonamide (Ref: IN A4097),High,9559.844525,0,2.529862691,0,0,0,0.0,0,55.94119469,2.68923935,0,5.239211713,0,0,0
Quizalofop (Ref: CGA 287422),Not High,178538.1794,0,2.095128366,1,0,0,0.0,1,0.0,1.838815617,0,22.65645076,0,0,0
Sodium 5-nitroguaiacolate,Not High,586229.6928,1,1.756386154,0,0,0,0.0,0,54.9228795,4.012026661,1,11.56648989,1,0,0
Sodium o-nitrophenolate,Not High,2171247.032,0,1.721481495,0,0,0,0.0,0,55.82843438,3.522165865,0,23.22010785,0,0,0
Sodium p-nitrophenolate,Not High,2424.341944,0,2.905749558,0,0,0,1.549797572,0,32.0465756,1.351409627,0,0.0,0,0,0
Dioxathion (Ref: Hercules AC25),Not High,701.7512258,0,2.827750711,0,0,2,1.532725813,0,6.066367068,1.149895669,0,0.0,0,0,0
5-amino-4-chloro-3(2H)-pyridazinone,High,17039.7334,0,1.94825227,0,0,0,0.0,0,18.19910121,1.396252182,0,5.907179729,0,0,0
5-amino-4-chloro-2-methyl-3(2H)-pyridazinone,High,352.3786243,0,4.165769166,0,0,0,0.0,0,35.35391999,0.98019342,0,5.907179729,0,0,0
Barban (Ref: A-980),Not High,1420.655007,0,2.880593865,0,0,1,0.0,0,17.69618563,1.471487998,0,5.907179729,0,0,0
Chlorthiophos (Ref: ENT 27635),Not High,9.651484454,0,2.539538861,0,0,0,0.0,0,0.0,0.0,0,5.377087868,0,0,0
Monocrotophos (Ref: ENT 27129),High,249.4466339,0,3.952612951,0,0,0,0.0,0,12.15204021,0.843390551,0,11.78718317,0,0,0
Dikegulac,High,1893.745289,0,2.866394807,0,0,1,5.478780392,0,0.0,1.351285972,0,0.0,0,0,0
Benzthiazuron (Ref: BAY 60618 ),High,667.3957487,0,3.170868005,0,0,0,0.0,0,34.80281967,1.563667911,0,11.44345494,0,0,0
Halosulfuron-methyl (Ref: CGA 288239),Not High,1850.879215,0,2.230137716,0,0,0,1.490060941,0,5.425791397,1.240386909,0,5.959554569,1,0,0
Tembotrione (Ref: AE 0172747),High,96832.75095,0,1.994481785,0,0,0,0.0,0,36.19198405,2.95381901,0,6.103966388,1,0,0
Spirotetramat (Ref: BYI 08330),Not High,825222.6807,0,2.725550043,0,0,0,0.0,0,17.66730696,2.816186149,0,29.26357535,0,0,0
Fluroxypyr-meptyl,Not High,2657.946016,0,3.048039434,0,0,2,5.52724978,0,0.0,1.838573276,0,0.0,0,0,0
MCPA-thioethyl,High,228.2124915,0,3.059901692,0,0,0,0.0,0,52.47012663,1.045690683,0,0.0,0,0,0
Sodium chlorate,High,55049.80772,0,1.723722009,0,0,0,0.0,0,29.6227014,2.926825736,0,5.969305288,1,0,0
Fluorodifen (Ref: C 6989),Not High,90552.22904,0,3.869113877,0,0,0,0.0,0,13.8474744,2.404790586,0,19.15587988,0,0,0
Dichlone (Ref: USR 604),Not High,3723.034859,0,2.852731014,0,0,0,1.539770172,0,6.9237372,1.071957515,0,0.0,0,0,0
Fenaminosulf (Ref: BAY 5027),High,23169.99534,0,2.156886975,0,0,0,0.0,0,36.39820241,8.207942722,0,0.0,0,0,0
Kinoprene,Not High,2277520000000.0,0,2.17e-07,0,0,2,0.0,0,47.46734805,7.40648259,0,23.14007953,2,0,0
Flubendiamide (Ref: NNI-0001),High,7072.208901,0,2.640460092,0,0,0,0.0,0,30.33183534,5.353265627,0,12.20793278,0,0,0
Pyroxsulam (Ref: XDE 742),High,137633.7524,0,1.992479323,0,0,2,1.713060437,0,23.73367403,3.534676768,1,17.61219693,1,0,0
Orthosulfamuron (Ref: IR5878),Not High,269780.5352,0,2.334751386,0,0,1,0.0,0,0.0,3.982050689,0,19.640449,0,0,0
Chromafenozide (Ref: ANS 118),High,168347.8536,0,2.246640988,0,0,1,1.353919873,0,20.7712116,3.598966413,0,5.917906046,0,0,1
Amisulbrom,Not High,68920.60716,0,2.400038917,0,0,0,2.928358844,0,35.48754807,1.789409595,0,11.61886473,0,0,0
Chlorantraniliprole (Ref: DPX E2Y45),High,1876.090171,0,2.839800155,0,0,0,0.0,0,46.40375956,2.258874232,1,32.26086671,1,0,0
Pyridalyl (Ref: S-1812),High,26727.05326,0,2.778030462,0,0,0,0.0,0,37.04935418,1.926740759,0,11.82508578,0,0,0
Ipconazole (Ref: KNF 317),High,147957.2047,0,2.611597466,0,0,0,0.0,0,75.67200641,3.197950123,0,30.80055284,0,0,0
"2,3,3-trichloro-2-propene sulfonic acid",High,4448.858034,0,2.564936613,0,0,0,0.0,0,23.20187978,1.78550275,0,5.559266895,0,0,0
Orysastrobin,High,81029.8808,0,2.156825318,0,0,1,0.0,0,30.65741123,2.178379522,0,11.79135266,0,0,0
Cyflumetofen (Ref: OK-5101),Not High,1544276.534,0,2.028402626,0,0,0,3.123017207,0,18.19910121,2.965038618,0,11.72440057,1,0,0
Spinetoram (Ref: XDE 175),Not High,2629.952486,0,2.717874339,0,0,0,-1.965660882,0,0.0,1.945102306,0,10.98872355,0,0,0
Chlorimuron-ethyl (Ref: DPX F6025),High,8068.568407,0,3.086993895,0,0,0,-1.307227747,0,34.80281967,2.50262593,0,5.759164872,0,0,0
Ethametsulfuron-methyl (Ref: DPX-A7881),Not High,2823.240266,0,3.063766854,0,0,0,2.797039837,0,34.80281967,2.40399279,0,10.77214515,0,0,0
Cyclosulfamuron (Ref: BAS 710H),Not High,705.1739292,0,2.897205091,0,0,1,3.878475652,0,11.60093989,1.168054711,0,0.0,0,0,0
Pyrazosulfuron-ethyl (Ref: NC 311),Not High,19.80026906,0,2.754184786,0,0,0,0.0,0,0.0,0.146385011,0,12.48688541,0,0,0
Sulfometuron-methyl (Ref: DPX T5648),High,102908.3724,0,1.932590402,1,1,0,0.0,0,31.41703336,2.970573818,0,43.04043741,1,0,0
Trifloxysulfuron (Ref: CGA 292230),High,2.0,0,1.0,0,0,0,0.0,0,22.59087063,0.0,0,0.0,0,0,0
Imazapic (Ref: AC 263222),High,317722.7423,0,2.179483278,0,0,0,1.141798108,0,25.99951461,3.04783472,0,11.33289652,0,0,0
Cloransulam-methyl (Ref: XDE 565),High,110659.9572,0,2.749385463,0,0,2,-2.770567408,0,0.0,3.182700709,0,11.25737949,0,1,0
